Concessionaria;mes_ano;Sentido;Praca;Categoria;Tipo_de_veiculo;Volume_total
17.CRO;Jul-18;Norte;P2;Veículo Comercial 5 eixos;Comercial;12414
17.CRO;Jul-18;Sul;P2;Veículo Comercial 5 eixos;Comercial;4119
17.CRO;Aug-18;Norte;P2;Veículo Comercial 5 eixos;Comercial;11922
17.CRO;Aug-18;Sul;P2;Veículo Comercial 5 eixos;Comercial;4389
17.CRO;Sep-18;Norte;P2;Veículo Comercial 5 eixos;Comercial;11284
17.CRO;Sep-18;Sul;P2;Veículo Comercial 5 eixos;Comercial;4176
17.CRO;Oct-18;Norte;P2;Veículo Comercial 5 eixos;Comercial;11738
17.CRO;Oct-18;Sul;P2;Veículo Comercial 5 eixos;Comercial;4417
17.CRO;Nov-18;Norte;P2;Veículo Comercial 5 eixos;Comercial;11801
17.CRO;Nov-18;Sul;P2;Veículo Comercial 5 eixos;Comercial;3988
17.CRO;Dec-18;Norte;P2;Veículo Comercial 5 eixos;Comercial;10230
17.CRO;Dec-18;Sul;P2;Veículo Comercial 5 eixos;Comercial;4126
17.CRO;Jan-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;23080
17.CRO;Jan-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;17004
17.CRO;Feb-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;24148
17.CRO;Feb-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;17204
17.CRO;Mar-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;25245
17.CRO;Mar-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;19462
17.CRO;Apr-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;25665
17.CRO;Apr-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;16928
17.CRO;May-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;18404
17.CRO;May-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;12743
17.CRO;Jun-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;26192
17.CRO;Jun-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;18372
17.CRO;Jul-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;28597
17.CRO;Jul-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;18926
17.CRO;Aug-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;28282
17.CRO;Aug-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;20849
17.CRO;Sep-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;27891
17.CRO;Sep-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;20332
17.CRO;Oct-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;29209
17.CRO;Oct-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;20019
17.CRO;Nov-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;30108
17.CRO;Nov-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;18031
17.CRO;Dec-18;Norte;P2;Veículo Comercial 6 eixos;Comercial;24205
17.CRO;Dec-18;Sul;P2;Veículo Comercial 6 eixos;Comercial;18198
17.CRO;Jan-18;Norte;P2;Moto;Moto;4317
17.CRO;Jan-18;Sul;P2;Moto;Moto;4439
17.CRO;Feb-18;Norte;P2;Moto;Moto;3828
17.CRO;Feb-18;Sul;P2;Moto;Moto;3855
17.CRO;Mar-18;Norte;P2;Moto;Moto;4392
17.CRO;Mar-18;Sul;P2;Moto;Moto;4409
17.CRO;Apr-18;Norte;P2;Moto;Moto;4201
17.CRO;Apr-18;Sul;P2;Moto;Moto;4290
17.CRO;May-18;Norte;P2;Moto;Moto;4269
17.CRO;May-18;Sul;P2;Moto;Moto;4355
17.CRO;Jun-18;Norte;P2;Moto;Moto;3928
17.CRO;Jun-18;Sul;P2;Moto;Moto;3999
17.CRO;Jul-18;Norte;P2;Moto;Moto;4314
17.CRO;Jul-18;Sul;P2;Moto;Moto;4344
17.CRO;Aug-18;Norte;P2;Moto;Moto;4181
17.CRO;Aug-18;Sul;P2;Moto;Moto;4242
17.CRO;Sep-18;Norte;P2;Moto;Moto;4286
17.CRO;Sep-18;Sul;P2;Moto;Moto;4359
17.CRO;Oct-18;Norte;P2;Moto;Moto;4378
17.CRO;Oct-18;Sul;P2;Moto;Moto;4412
17.CRO;Nov-18;Norte;P2;Moto;Moto;3758
17.CRO;Nov-18;Sul;P2;Moto;Moto;3818
17.CRO;Dec-18;Norte;P2;Moto;Moto;4491
17.CRO;Dec-18;Sul;P2;Moto;Moto;4471
17.CRO;Jan-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;13482
17.CRO;Jan-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;17274
17.CRO;Feb-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;13033
17.CRO;Feb-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;21938
17.CRO;Mar-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;11043
17.CRO;Mar-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;20281
17.CRO;Apr-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;11098
17.CRO;Apr-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;18523
17.CRO;May-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;8813
17.CRO;May-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;13924
17.CRO;Jun-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;12878
17.CRO;Jun-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;20406
17.CRO;Jul-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;14014
17.CRO;Jul-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;20899
17.CRO;Aug-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;15335
17.CRO;Aug-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;22324
17.CRO;Sep-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;14778
17.CRO;Sep-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;20971
17.CRO;Oct-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;13433
17.CRO;Oct-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;20195
17.CRO;Nov-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;11803
17.CRO;Nov-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;19033
17.CRO;Dec-18;Norte;P2;Veículo Comercial 7 eixos;Comercial;10735
17.CRO;Dec-18;Sul;P2;Veículo Comercial 7 eixos;Comercial;16205
17.CRO;Jan-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;172
17.CRO;Jan-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;117
17.CRO;Feb-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;215
17.CRO;Feb-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;166
17.CRO;Mar-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;231
17.CRO;Mar-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;138
17.CRO;Apr-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;187
17.CRO;Apr-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;91
17.CRO;May-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;143
17.CRO;May-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;60
17.CRO;Jun-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;275
17.CRO;Jun-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;119
17.CRO;Jul-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;255
17.CRO;Jul-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;224
17.CRO;Aug-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;222
17.CRO;Aug-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;237
17.CRO;Sep-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;218
17.CRO;Sep-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;184
17.CRO;Oct-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;204
17.CRO;Oct-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;132
17.CRO;Nov-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;230
17.CRO;Nov-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;117
17.CRO;Dec-18;Norte;P2;Veículo Comercial 8 eixos;Comercial;251
17.CRO;Dec-18;Sul;P2;Veículo Comercial 8 eixos;Comercial;117
17.CRO;Jan-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;8312
17.CRO;Jan-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;21552
17.CRO;Feb-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;6778
17.CRO;Feb-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;27776
17.CRO;Mar-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;5657
17.CRO;Mar-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;26645
17.CRO;Apr-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;5349
17.CRO;Apr-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;25232
17.CRO;May-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;5479
17.CRO;May-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;19079
17.CRO;Jun-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;8476
17.CRO;Jun-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;27752
17.CRO;Jul-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;9669
17.CRO;Jul-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;30313
17.CRO;Aug-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;11007
17.CRO;Aug-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;30288
17.CRO;Sep-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;10797
17.CRO;Sep-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;28540
17.CRO;Oct-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;9269
17.CRO;Oct-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;29926
17.CRO;Nov-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;7473
17.CRO;Nov-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;31133
17.CRO;Dec-18;Norte;P2;Veículo Comercial 9 eixos;Comercial;7030
17.CRO;Dec-18;Sul;P2;Veículo Comercial 9 eixos;Comercial;23579
17.CRO;Jan-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;2
17.CRO;Jan-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Feb-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;3
17.CRO;Feb-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;1
17.CRO;Mar-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;1
17.CRO;Mar-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Apr-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Apr-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;May-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;May-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Jun-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;1
17.CRO;Jun-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;1
17.CRO;Jul-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Jul-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Aug-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;2
17.CRO;Aug-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Sep-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;5
17.CRO;Sep-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;1
17.CRO;Oct-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Oct-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;1
17.CRO;Nov-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Nov-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;1
17.CRO;Dec-18;Norte;P2;Veículo Comercial 10 eixos;Comercial;0
17.CRO;Dec-18;Sul;P2;Veículo Comercial 10 eixos;Comercial;2
17.CRO;Jan-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Jan-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Feb-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Feb-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Mar-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Mar-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Apr-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Apr-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;May-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;May-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Jun-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Jun-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Jul-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Jul-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Aug-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Aug-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Sep-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Sep-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Oct-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Oct-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Nov-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Nov-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Dec-18;Norte;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Dec-18;Sul;P2;Veículo Comercial Acima 10 eixos;Comercial;0
17.CRO;Jan-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;61654
17.CRO;Jan-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;46403
17.CRO;Feb-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;34203
17.CRO;Feb-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;32860
17.CRO;Mar-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;33621
17.CRO;Mar-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;34819
17.CRO;Apr-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;35523
17.CRO;Apr-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;33949
17.CRO;May-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;31722
17.CRO;May-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;30975
17.CRO;Jun-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;31945
17.CRO;Jun-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;30917
17.CRO;Jul-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;43881
17.CRO;Jul-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;43455
17.CRO;Aug-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;36187
17.CRO;Aug-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;35658
17.CRO;Sep-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;36979
17.CRO;Sep-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;37022
17.CRO;Oct-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;35929
17.CRO;Oct-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;36133
17.CRO;Nov-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;35873
17.CRO;Nov-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;35537
17.CRO;Dec-18;Norte;P3;Veículo de Passeio 2 eixos;Passeio;50429
17.CRO;Dec-18;Sul;P3;Veículo de Passeio 2 eixos;Passeio;65388
17.CRO;Jan-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5209
17.CRO;Jan-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5085
17.CRO;Feb-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;4967
17.CRO;Feb-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;4717
17.CRO;Mar-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5693
17.CRO;Mar-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5470
17.CRO;Apr-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5369
17.CRO;Apr-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5103
17.CRO;May-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;4359
17.CRO;May-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;4128
17.CRO;Jun-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5679
17.CRO;Jun-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5490
17.CRO;Jul-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5547
17.CRO;Jul-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5526
17.CRO;Aug-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5884
17.CRO;Aug-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5735
17.CRO;Sep-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5503
17.CRO;Sep-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5583
17.CRO;Oct-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5840
17.CRO;Oct-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5854
17.CRO;Nov-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5622
17.CRO;Nov-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;5726
17.CRO;Dec-18;Norte;P3;Veículo Comercial 2 eixos;Comercial;5834
17.CRO;Dec-18;Sul;P3;Veículo Comercial 2 eixos;Comercial;6019
17.CRO;Jan-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;346
17.CRO;Jan-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;225
17.CRO;Feb-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;227
17.CRO;Feb-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;188
17.CRO;Mar-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;232
17.CRO;Mar-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;221
17.CRO;Apr-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;221
17.CRO;Apr-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;211
17.CRO;May-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;253
17.CRO;May-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;207
17.CRO;Jun-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;309
17.CRO;Jun-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;277
17.CRO;Jul-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;313
17.CRO;Jul-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;289
17.CRO;Aug-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;301
17.CRO;Aug-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;264
17.CRO;Sep-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;286
17.CRO;Sep-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;275
17.CRO;Oct-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;241
17.CRO;Oct-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;236
17.CRO;Nov-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;287
17.CRO;Nov-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;248
17.CRO;Dec-18;Norte;P3;Veículo de Passeio 3 eixos;Passeio;297
17.CRO;Dec-18;Sul;P3;Veículo de Passeio 3 eixos;Passeio;348
17.CRO;Jan-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;7607
17.CRO;Jan-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;6214
17.CRO;Feb-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;6785
17.CRO;Feb-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;5575
17.CRO;Mar-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;7852
17.CRO;Mar-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;6693
17.CRO;Apr-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;7660
17.CRO;Apr-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;6253
17.CRO;May-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;6000
17.CRO;May-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;5081
17.CRO;Jun-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;8122
17.CRO;Jun-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;6566
17.CRO;Jul-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;8036
17.CRO;Jul-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;6606
17.CRO;Aug-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;7976
17.CRO;Aug-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;7082
17.CRO;Sep-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;7851
17.CRO;Sep-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;6741
17.CRO;Oct-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;8176
17.CRO;Oct-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;6960
17.CRO;Nov-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;7881
17.CRO;Nov-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;6603
17.CRO;Dec-18;Norte;P3;Veículo Comercial 3 eixos;Comercial;7846
17.CRO;Dec-18;Sul;P3;Veículo Comercial 3 eixos;Comercial;7056
17.CRO;Jan-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;59
17.CRO;Jan-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;32
17.CRO;Feb-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;49
17.CRO;Feb-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;37
17.CRO;Mar-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;59
17.CRO;Mar-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;57
17.CRO;Apr-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;79
17.CRO;Apr-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;71
17.CRO;May-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;51
17.CRO;May-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;36
17.CRO;Jun-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;60
17.CRO;Jun-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;41
17.CRO;Jul-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;71
17.CRO;Jul-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;63
17.CRO;Aug-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;73
17.CRO;Aug-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;62
17.CRO;Sep-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;76
17.CRO;Sep-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;60
17.CRO;Oct-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;49
17.CRO;Oct-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;38
17.CRO;Nov-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;78
17.CRO;Nov-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;43
17.CRO;Dec-18;Norte;P3;Veículo de Passeio 4 eixos;Passeio;48
17.CRO;Dec-18;Sul;P3;Veículo de Passeio 4 eixos;Passeio;61
17.CRO;Jan-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;13637
17.CRO;Jan-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;5757
17.CRO;Feb-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;14600
17.CRO;Feb-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;5492
17.CRO;Mar-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;14464
17.CRO;Mar-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;6158
17.CRO;Apr-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;14438
17.CRO;Apr-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;6363
17.CRO;May-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;10125
17.CRO;May-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;4661
17.CRO;Jun-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;15677
17.CRO;Jun-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;6949
17.CRO;Jul-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;14813
17.CRO;Jul-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;6752
17.CRO;Aug-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;13911
17.CRO;Aug-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;7167
17.CRO;Sep-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;13004
17.CRO;Sep-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;6941
17.CRO;Oct-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;13731
17.CRO;Oct-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;7562
17.CRO;Nov-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;14132
17.CRO;Nov-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;6729
17.CRO;Dec-18;Norte;P3;Veículo Comercial 4 eixos;Comercial;11359
17.CRO;Dec-18;Sul;P3;Veículo Comercial 4 eixos;Comercial;6931
17.CRO;Jan-18;Norte;P3;Veículo Comercial 5 eixos;Comercial;9445
17.CRO;Jan-18;Sul;P3;Veículo Comercial 5 eixos;Comercial;3219
17.CRO;Feb-18;Norte;P3;Veículo Comercial 5 eixos;Comercial;10667
17.CRO;Feb-18;Sul;P3;Veículo Comercial 5 eixos;Comercial;3328
17.CRO;Mar-18;Norte;P3;Veículo Comercial 5 eixos;Comercial;10798
17.CRO;Mar-18;Sul;P3;Veículo Comercial 5 eixos;Comercial;3679
17.CRO;Apr-18;Norte;P3;Veículo Comercial 5 eixos;Comercial;10237
17.CRO;Apr-18;Sul;P3;Veículo Comercial 5 eixos;Comercial;3284
17.CRO;May-18;Norte;P3;Veículo Comercial 5 eixos;Comercial;7201
17.CRO;May-18;Sul;P3;Veículo Comercial 5 eixos;Comercial;2312
17.CRO;Jun-18;Norte;P3;Veículo Comercial 5 eixos;Comercial;11112
17.CRO;Jun-18;Sul;P3;Veículo Comercial 5 eixos;Comercial;3663
17.CRO;Jul-18;Norte;P3;Veículo Comercial 5 eixos;Comercial;11602
17.CRO;Jul-18;Sul;P3;Veículo Comercial 5 eixos;Comercial;3611
17.CRO;Aug-18;Norte;P3;Veículo Comercial 5 eixos;Comercial;10564
